turbidity,tds,temp,ph,inFlowLpm,outFlowLpm,label
3.154,119,31.5,7.04,0.118,0.476,max
4.637,176,29.0,7.89,1.162,1.04,max
2.686,232,44.9,6.01,0.808,0.496,max
4.846,387,44.7,7.26,1.075,0.177,max
2.887,320,31.4,10.49,1.003,0.399,med
3.7,257,35.0,6.93,0.501,0.23,max
2.571,254,42.2,7.44,0.426,0.946,med
3.932,184,32.4,6.45,1.013,0.681,max
4.705,298,38.5,8.14,0.993,0.341,max
3.903,222,38.8,4.96,0.133,0.738,max
3.978,273,42.4,5.7,0.587,0.492,max
4.048,193,42.9,7.31,1.165,0.616,max
2.34,356,33.8,5.68,0.86,0.256,max
3.253,220,28.7,5.76,0.777,0.93,med
2.162,65,32.6,7.11,0.519,0.594,med
3.39,230,30.0,6.27,1.153,0.444,max
14.642,415,49.6,3.94,0.421,0.224,max
3.642,363,38.5,7.58,0.143,0.487,max
3.749,179,21.4,9.76,0.836,0.611,max
4.617,256,20.6,6.91,0.753,0.331,med
3.172,118,33.5,4.31,0.845,0.323,med
2.93,162,22.2,7.46,0.242,0.644,max
2.586,69,40.4,5.92,1.135,0.284,max
0.772,18,20.4,6.9,0.869,1.028,min
3.824,201,20.6,6.57,0.978,0.237,med
4.806,214,24.3,9.15,0.366,0.322,max
2.951,259,40.1,7.04,0.115,0.209,max
3.96,194,21.7,7.26,0.958,0.183,med
0.899,46,24.6,6.87,0.806,1.121,min
4.218,173,43.0,7.04,0.991,0.129,max
4.811,150,22.5,6.15,1.103,0.29,max
2.671,196,28.7,6.42,0.833,0.855,med
1.599,135,27.0,7.8,0.733,0.687,med
5.124,145,26.5,7.31,0.956,0.504,max
3.034,60,28.1,7.8,0.734,0.665,med
3.178,274,25.8,6.73,0.839,1.181,max
5.12,203,38.2,8.66,0.263,0.342,max
4.244,132,33.6,8.13,0.861,0.995,max
3.126,406,26.3,7.04,1.199,0.12,med
4.674,247,43.0,6.27,0.684,0.602,max
2.921,415,22.0,6.72,0.57,0.942,max
13.165,270,43.8,5.05,0.117,0.249,max
2.84,198,28.9,2.54,0.312,0.249,med
3.844,208,28.6,4.44,0.808,0.637,med
3.956,324,22.0,7.96,0.91,0.322,max
0.139,17,24.8,7.39,0.982,0.998,min
4.962,339,42.3,9.61,0.468,0.156,max
13.302,371,36.6,4.86,0.11,0.192,max
3.245,349,25.6,5.03,1.197,0.39,max
4.575,202,30.8,8.86,0.838,0.456,max
3.663,379,21.9,3.72,0.658,0.79,max
4.267,74,30.6,7.04,0.663,0.577,max
4.166,203,24.1,8.3,0.584,0.551,max
2.395,162,34.4,9.9,0.729,0.404,med
4.443,243,31.3,4.35,0.733,0.276,max
3.298,320,28.9,7.68,0.111,0.729,med
4.928,219,40.4,3.88,0.375,0.611,max
3.756,243,29.9,8.31,1.17,0.46,med
3.454,270,35.4,9.19,0.659,0.356,med
17.086,298,36.6,3.21,0.287,0.243,max
3.425,220,41.4,6.45,1.06,1.003,max
3.809,244,26.3,7.53,0.666,0.326,max
3.323,144,37.5,9.46,0.204,0.886,max
3.44,279,21.5,7.04,0.81,0.122,max
3.118,267,39.9,6.43,1.075,0.69,max
19.564,253,45.3,3.1,0.262,0.257,max
8.21,284,39.8,5.03,0.106,0.31,max
0.917,44,21.0,6.57,0.84,0.757,min
4.841,299,28.0,5.99,0.538,0.731,med
3.374,80,28.2,7.04,0.927,1.093,min
4.972,159,22.9,7.02,1.167,1.06,med
4.016,165,37.1,9.61,0.31,0.918,med
17.386,285,48.8,5.42,0.329,0.107,max
2.954,284,21.1,6.41,1.001,0.95,med
4.202,221,21.7,7.28,0.324,0.88,med
4.854,171,26.6,8.07,1.141,0.813,med
14.213,270,41.2,4.07,0.13,0.092,max
3.567,236,37.7,8.19,0.164,1.019,med
2.841,161,26.9,7.04,0.517,0.598,max
19.016,406,47.0,4.39,0.412,0.056,max
2.159,63,30.6,7.06,0.759,0.557,med
3.45,77,40.9,6.68,0.631,1.03,min
2.854,158,27.7,7.9,0.326,0.203,med
1.168,74,25.4,7.31,0.827,0.535,med
3.541,249,41.7,8.25,0.433,0.625,max
5.923,145,33.7,7.04,0.353,0.765,med
4.527,352,38.3,6.96,0.189,0.897,med
2.658,55,25.4,7.41,0.5,0.617,med
4.361,98,21.6,4.35,0.468,1.114,max
3.132,141,22.6,11.5,0.878,0.517,max
4.692,345,22.8,7.61,0.467,0.389,max
3.914,157,40.1,7.88,1.03,0.694,max
5.397,208,39.6,6.5,0.351,0.259,med
3.405,268,35.4,5.0,0.382,0.11,med
0.219,6,21.5,7.2,0.881,1.019,min
5.138,79,26.3,5.23,0.598,0.094,med
4.577,78,24.7,8.84,0.966,1.021,med
3.419,56,20.7,7.34,0.994,0.722,max
3.346,303,22.2,7.04,1.009,0.634,med
3.263,166,38.3,7.08,0.938,0.448,med
3.185,271,39.3,3.8,0.162,0.582,max
3.763,130,29.1,9.56,0.962,0.928,max
4.494,204,34.8,6.86,1.122,0.102,med
3.716,287,40.0,8.36,0.447,0.661,max
4.867,159,41.6,6.01,0.22,0.092,med
4.888,266,26.3,9.16,0.809,0.177,med
5.013,199,38.6,5.97,0.232,0.288,max
4.699,223,38.3,7.78,0.157,0.282,max
4.369,371,37.2,11.49,0.195,0.795,med
4.091,204,38.9,6.15,0.605,0.776,max
5.328,161,39.2,6.98,0.449,0.708,max
3.725,364,43.2,7.73,0.143,1.073,max
4.601,396,45.0,6.15,0.482,0.598,max
4.905,195,26.6,9.0,0.415,0.897,max
3.872,150,38.5,10.14,0.278,0.967,med
1.131,59,34.0,5.85,0.713,0.614,med
3.899,310,21.8,7.71,1.02,0.373,max
0.785,37,20.9,6.71,0.948,0.944,min
4.91,226,36.7,7.1,0.814,0.86,max
2.946,217,30.7,8.76,0.739,0.73,med
0.403,48,23.0,6.74,0.841,0.811,min
0.457,33,22.0,6.77,1.194,0.914,min
4.128,104,25.4,8.16,0.574,1.015,max
0.768,8,22.1,7.38,1.178,0.937,min
2.175,138,35.8,6.1,0.239,0.698,med
3.633,293,22.1,7.03,0.868,0.728,max
4.206,160,35.8,9.32,0.287,1.02,max
3.809,222,45.0,4.1,0.891,0.579,max
2.747,192,42.3,5.86,0.469,0.165,max
4.224,443,23.4,5.92,1.088,0.295,max
4.514,255,34.0,7.04,0.766,0.394,med
4.88,81,22.8,7.4,0.178,0.875,max
4.019,180,31.3,6.34,0.278,0.24,med
2.534,311,38.9,0.98,0.199,0.202,max
3.426,153,24.7,10.11,0.458,0.216,max
4.306,257,42.3,7.04,0.54,0.82,max
3.511,244,40.4,6.58,0.814,0.346,max
4.629,220,35.0,8.32,0.971,0.87,max
4.656,148,37.7,7.04,0.336,0.862,max
4.018,231,40.0,7.04,0.686,0.451,max
4.482,153,41.7,7.04,0.161,0.919,max
2.56,287,23.9,5.58,0.302,0.158,max
3.21,147,23.3,7.04,1.08,0.319,max
4.071,324,23.5,5.61,0.305,0.139,max
5.044,127,39.4,7.68,0.36,0.504,max
3.779,121,42.3,7.68,1.087,0.45,max
3.214,137,30.4,7.77,0.338,0.512,max
3.887,203,40.6,7.04,0.905,1.12,max
4.411,207,42.9,9.44,0.178,0.608,max
4.819,431,32.8,5.81,0.309,1.06,max
5.148,199,25.7,5.5,0.764,0.792,med
2.473,156,40.6,7.81,0.485,0.354,med
6.168,486,37.2,5.15,0.168,0.392,max
0.596,22,22.3,7.45,0.861,0.984,min
5.293,499,35.8,6.56,1.142,0.777,med
4.446,328,28.3,4.0,0.548,0.346,max
4.744,319,21.8,7.51,0.793,0.618,max
4.777,118,29.9,6.84,0.108,0.384,max
2.286,157,27.1,7.51,1.1,0.491,med
2.746,41,33.0,7.45,0.616,0.481,min
6.849,292,48.7,3.4,0.486,0.132,max
3.667,174,40.6,3.98,0.395,0.178,med
4.94,202,27.3,7.04,0.115,0.63,med
0.266,36,21.4,6.52,1.058,0.821,min
13.71,480,44.4,4.2,0.424,0.43,max
4.162,290,38.2,8.16,0.664,0.743,med
7.685,439,44.5,4.37,0.29,0.419,max
4.498,317,27.4,7.86,0.119,0.18,med
4.847,171,43.5,6.8,1.163,0.959,med
3.594,224,41.1,7.04,1.167,0.729,max
2.634,149,41.8,4.62,0.434,0.337,max
3.888,194,21.9,7.04,0.929,0.604,med
4.16,118,22.7,6.98,1.002,1.16,med
1.346,122,24.9,6.52,0.663,0.476,med
4.433,310,42.7,8.25,1.184,0.664,max
3.904,95,39.5,4.89,0.414,0.976,max
3.189,303,34.8,4.53,0.436,0.925,med
4.18,423,29.3,4.03,0.694,0.198,max
3.7,90,25.1,7.04,0.836,0.36,med
4.015,236,21.8,7.11,0.48,0.198,med
5.24,123,27.2,9.29,0.368,0.472,max
3.683,299,35.0,8.38,0.524,0.448,max
3.027,152,28.9,6.19,0.824,0.965,med
5.114,378,27.2,7.04,1.176,1.073,med
14.88,479,47.0,4.42,0.363,0.409,max
4.767,231,34.4,6.98,1.032,0.802,max
5.107,348,23.5,5.06,0.796,0.625,max
4.567,114,26.8,6.59,0.789,0.454,med
3.172,154,25.1,7.05,0.595,0.105,max
3.395,133,36.8,6.7,1.029,0.608,max
4.405,189,41.2,9.61,0.349,0.375,max
3.756,210,24.4,5.54,0.213,0.734,med
3.285,276,30.7,10.31,0.204,0.336,max
3.396,193,33.2,7.13,0.679,0.727,max
3.807,281,37.1,6.7,0.396,0.809,max
2.75,157,33.7,6.98,0.657,0.615,med
4.704,201,26.5,7.04,0.867,0.847,med
1.366,185,31.4,7.57,0.852,0.679,med
0.773,39,20.5,6.99,0.823,0.97,min
3.171,240,41.8,14.0,1.195,0.957,max
3.841,238,34.6,6.14,0.232,0.389,max
3.859,303,22.2,5.9,0.566,0.224,max
0.654,41,21.0,6.51,0.855,1.11,min
3.352,222,30.2,7.04,0.364,0.568,max
5.739,309,32.6,7.5,1.006,0.416,med
1.392,85,25.6,6.37,0.68,0.75,med
2.896,235,33.0,8.66,0.949,0.842,med
10.285,212,36.0,3.98,0.479,0.106,max
3.998,217,39.7,6.95,0.317,0.237,max
3.791,263,37.2,7.39,0.651,0.536,med
0.461,5,21.3,7.04,1.053,0.853,min
4.072,127,39.1,6.78,0.781,0.981,max
3.704,153,23.2,6.18,0.757,0.702,max
3.255,289,41.6,7.16,0.931,0.989,max
3.043,45,20.9,9.61,0.625,0.099,max
2.52,105,20.5,8.51,1.153,0.117,max
4.404,247,36.3,6.58,0.169,0.514,max
3.007,272,34.5,5.64,1.042,1.069,med
4.685,345,43.3,6.71,0.663,0.603,med
3.815,262,29.3,6.85,1.005,0.136,med
3.154,139,43.5,4.99,0.362,0.441,med
4.524,214,36.7,6.09,1.163,0.841,max
4.005,132,32.9,7.04,0.453,0.669,max
3.94,183,42.3,6.33,1.073,0.625,max
5.371,190,31.7,6.9,1.132,0.78,max
4.305,137,41.0,10.27,0.986,0.191,med
4.781,306,43.0,7.48,0.916,0.684,max
4.126,387,26.7,4.68,1.162,0.654,max
3.633,169,33.5,5.67,0.916,0.121,med
3.82,266,33.2,7.49,0.57,0.701,med
10.955,246,45.5,3.9,0.369,0.158,max
4.321,204,26.1,5.39,0.269,0.688,max
0.199,46,23.1,6.83,0.856,1.068,min
4.343,286,35.5,6.28,0.574,1.161,max
4.566,324,36.7,9.38,0.448,0.319,max
3.92,166,35.5,6.58,0.829,0.292,max
3.673,274,26.0,8.16,0.43,0.382,med
5.14,241,20.5,8.27,1.146,0.274,max
3.87,352,41.4,5.58,0.512,0.261,med
4.0,157,33.0,10.68,0.742,0.639,max
4.078,271,34.8,4.32,0.306,0.882,max
3.399,225,30.3,7.04,0.134,0.223,max
4.099,294,20.6,7.56,0.446,0.678,med
4.869,202,43.7,6.74,0.766,0.696,med
4.209,268,44.3,5.97,0.39,1.111,max
4.834,185,35.0,3.8,1.065,0.448,max
3.534,194,26.7,5.74,0.208,0.493,med
11.887,290,48.9,3.3,0.473,0.324,max
3.427,136,25.5,6.37,1.004,0.524,max
2.94,148,38.9,7.61,1.188,0.779,med
4.239,220,26.7,7.04,1.187,0.344,med
4.494,419,23.2,9.31,0.761,0.73,max
4.818,205,26.0,8.0,0.233,0.285,max
4.301,400,44.2,9.49,1.023,0.975,med
4.375,143,28.4,7.55,0.889,0.528,med
3.327,389,32.6,5.53,0.229,0.84,med
4.364,176,20.3,5.27,0.863,0.861,med
1.332,107,24.8,6.03,0.592,0.638,med
3.815,128,41.1,8.44,0.725,0.287,max
5.14,140,26.4,10.63,0.224,0.816,max
4.825,134,20.2,4.56,1.13,0.551,max
3.963,200,43.5,6.51,0.431,0.329,max
4.405,131,36.0,8.27,0.557,0.274,max
4.039,98,42.2,6.36,0.109,0.394,max
0.202,19,24.7,6.82,1.008,1.031,min
2.888,306,22.2,8.72,0.355,0.867,max
3.43,154,31.2,7.04,1.191,0.363,med
0.792,32,21.5,7.12,1.011,0.92,min
3.692,254,21.6,7.04,0.585,0.493,med
0.616,12,20.3,7.45,1.186,1.073,min
3.903,321,29.7,3.91,1.099,0.327,max
16.367,284,38.4,5.31,0.122,0.244,max
3.957,145,42.4,7.04,0.763,0.37,med
3.173,204,39.0,6.1,0.31,0.352,max
2.001,499,26.1,7.04,0.193,1.066,med
3.03,264,26.2,9.68,0.615,0.506,max
2.945,206,42.3,9.79,0.401,0.595,med
5.474,221,26.0,8.93,1.087,0.217,max
3.967,156,35.3,4.86,0.64,0.24,med
4.262,120,34.4,7.48,0.635,1.154,med
4.071,181,22.1,8.08,1.195,0.533,max
3.574,372,40.1,7.04,0.341,0.59,med
5.482,202,38.8,7.66,0.312,0.9,med
4.334,165,42.4,9.27,0.375,1.006,med
2.531,184,41.9,13.35,0.788,0.875,max
4.833,216,23.8,7.58,1.175,0.421,med
3.137,235,31.3,7.9,0.756,0.879,max
6.151,201,44.4,4.6,0.264,0.246,max
5.183,287,20.9,7.15,0.985,0.825,max
3.306,263,41.4,7.04,0.238,0.773,max
4.153,60,35.2,11.27,0.269,1.002,max
4.732,210,30.1,6.39,0.983,0.481,max
3.595,109,42.9,4.89,0.734,0.322,max
5.114,126,33.0,7.54,0.747,0.505,max
3.44,128,21.9,7.04,0.621,0.215,max
3.427,36,38.0,5.86,1.163,0.826,min
3.212,380,33.6,7.04,0.322,1.068,max
4.49,297,23.0,8.59,0.316,0.613,med
11.227,326,46.3,3.49,0.428,0.309,max
4.594,331,21.2,6.71,0.455,0.771,max
3.363,278,37.6,8.13,0.496,0.168,max
4.887,204,32.7,7.04,0.503,0.307,max
3.49,70,43.3,8.79,0.754,0.872,min
4.876,122,27.6,5.19,0.503,0.346,max
2.798,353,42.0,5.51,0.483,0.105,max
3.365,344,42.0,7.42,0.452,0.227,med
4.269,132,42.3,7.04,0.272,1.002,med
3.068,266,35.2,4.3,1.006,0.226,max
3.172,283,20.8,5.74,0.426,0.685,max
4.222,499,26.0,7.87,0.622,0.462,med
4.904,104,30.5,8.55,0.504,0.218,max
3.696,146,40.9,7.31,0.68,0.566,max
4.202,371,44.1,6.58,0.284,0.143,max
4.372,148,38.0,6.06,0.301,1.024,max
4.431,381,42.5,8.11,0.124,0.345,med
4.956,67,44.7,10.46,1.129,0.475,max
5.364,54,43.6,7.88,0.582,0.565,max
3.471,5,44.3,7.42,0.228,0.737,max
3.446,192,26.9,6.16,0.251,0.923,max
3.211,234,28.9,7.04,0.225,0.52,med
3.784,311,40.5,7.19,0.44,0.706,max
4.894,198,32.5,7.04,1.087,0.529,max
4.064,190,43.0,5.27,0.413,0.527,med
3.071,136,26.0,8.63,0.467,1.047,med
4.742,132,38.6,9.66,0.736,1.122,med
2.758,182,28.4,7.04,1.182,0.419,max
3.476,290,22.1,6.14,0.111,0.544,max
2.769,245,44.2,8.11,0.534,0.166,max
4.914,160,43.2,8.46,1.132,0.995,max
4.275,320,23.2,6.97,0.718,0.244,max
13.653,339,35.0,5.45,0.186,0.077,max
5.762,204,38.2,6.04,0.699,0.622,max
0.116,45,20.6,7.08,0.91,0.972,min
1.196,60,28.4,6.24,0.593,0.562,med
3.247,268,21.4,6.49,0.243,1.062,med
4.271,237,42.2,7.19,1.104,0.582,max
3.696,162,26.2,5.23,0.825,0.167,med
3.947,197,44.5,7.4,0.396,0.938,max
3.622,139,38.8,6.45,0.706,0.937,med
5.191,176,38.1,4.81,0.174,0.872,max
0.608,45,20.4,6.7,0.818,0.88,min
3.511,470,23.3,7.73,0.324,0.22,med
1.943,144,37.6,5.63,0.477,0.799,med
3.922,379,22.8,5.34,0.463,0.545,med
3.49,119,44.5,2.8,0.339,0.736,max
2.85,122,40.5,9.46,0.785,0.115,max
3.92,169,33.1,8.17,0.357,0.998,med
5.163,185,41.3,6.76,0.262,0.203,max
4.558,166,22.8,5.49,0.863,0.261,max
3.153,247,25.4,7.99,1.179,0.235,med
5.159,230,33.5,6.33,0.656,0.699,med
4.689,271,37.8,7.04,0.64,0.58,max
3.82,193,21.6,5.9,1.175,0.469,max
3.515,108,31.8,6.0,0.856,0.565,med
3.734,151,28.5,5.54,0.733,0.551,med
11.701,350,37.2,4.18,0.365,0.35,max
3.611,126,29.4,8.08,0.51,0.135,max
4.38,347,39.6,6.74,0.159,0.892,max
3.914,258,40.8,5.04,0.928,0.624,med
4.163,144,28.3,7.19,0.604,0.588,med
0.656,17,24.8,6.65,0.973,1.127,min
4.805,322,33.6,7.04,0.16,0.544,med
4.275,394,20.1,7.92,0.195,0.507,med
8.472,460,48.7,4.05,0.12,0.066,max
3.676,13,31.4,5.73,0.273,0.288,med
2.605,216,43.4,8.25,1.07,0.44,med
4.958,146,20.2,5.47,0.551,0.702,med
3.772,95,28.3,7.41,1.004,0.722,max
0.275,9,21.3,6.56,1.012,1.125,min
1.642,121,30.0,6.23,0.813,0.375,med
2.751,218,38.4,7.69,0.78,0.586,max
3.923,230,24.7,1.99,0.83,0.878,max
3.908,400,29.8,5.82,0.664,0.733,max
5.822,219,20.2,8.92,0.325,0.839,med
4.551,295,25.1,7.56,0.946,0.841,med
3.777,397,22.9,10.07,0.973,0.908,max
5.059,253,31.7,5.78,0.968,0.248,med
2.895,345,26.5,7.44,0.283,0.711,med
4.105,259,44.8,7.76,1.1,1.182,max
3.912,172,40.3,7.04,0.913,0.276,max
1.421,100,32.8,6.93,0.705,0.567,med
4.389,196,28.0,8.03,0.926,0.68,med
2.568,136,38.4,9.74,0.661,0.39,med
3.299,141,31.0,6.11,0.786,0.487,med
3.77,96,29.2,7.55,0.684,0.593,med
3.583,256,37.8,7.04,0.849,0.339,max
3.716,68,39.9,7.49,0.701,0.228,med
3.802,178,26.0,7.5,0.721,0.609,med
2.645,165,39.2,9.51,0.112,0.944,med
0.912,37,22.8,7.11,0.968,0.849,min
4.134,126,39.5,8.34,0.738,0.399,max
2.373,128,41.7,7.04,0.674,0.53,max
3.856,357,40.7,7.04,0.757,0.203,max
5.103,182,25.2,6.75,0.425,0.461,max
11.878,369,44.3,4.7,0.473,0.449,max
0.275,21,22.5,7.19,0.816,1.07,min
3.875,153,27.8,6.93,0.19,0.35,max
4.704,107,29.2,9.93,0.911,0.382,max
4.515,183,34.0,7.04,0.496,0.614,max
3.814,167,38.6,6.58,1.042,0.448,med
3.481,77,37.1,8.03,1.2,0.126,min
5.438,308,36.1,6.98,0.594,0.248,max
0.793,14,21.1,7.04,1.037,0.982,min
3.662,499,27.7,9.29,0.692,0.946,med
4.707,139,32.2,6.77,0.754,0.478,med
0.638,43,24.0,6.69,1.157,0.966,min
1.907,69,26.8,6.39,0.77,0.475,med
10.339,244,43.1,5.04,0.253,0.103,max
3.531,186,43.7,6.98,0.636,0.472,max
4.371,254,37.7,11.18,0.183,0.404,max
5.289,493,41.6,8.01,0.891,0.647,max
4.276,205,39.7,6.15,0.43,1.058,med
3.365,307,43.2,7.04,0.414,0.718,max
3.093,311,26.4,5.77,0.999,0.344,med
2.437,142,33.9,7.66,0.978,0.526,med
3.025,387,34.8,9.76,0.384,0.684,max
4.892,150,36.5,6.96,0.365,0.306,med
3.774,273,40.2,5.48,0.582,0.946,med
4.266,75,24.2,7.45,0.744,0.73,med
4.539,287,29.8,5.99,1.132,0.465,med
4.124,229,38.2,4.56,0.71,0.388,max
4.308,70,30.6,10.68,1.035,0.779,max
0.58,7,23.9,6.95,1.01,0.926,min
11.911,496,41.2,5.47,0.402,0.149,max
3.702,129,41.2,9.86,0.119,0.979,max
6.084,303,22.9,7.28,1.12,0.643,med
18.045,226,46.2,5.12,0.173,0.222,max
4.105,134,30.5,5.34,0.759,0.451,med
3.225,148,24.1,5.61,0.552,1.083,med
4.227,131,42.7,9.9,0.938,0.776,max
4.57,245,21.7,7.1,0.497,0.93,max
3.405,180,31.0,6.63,0.285,0.287,med
3.827,137,29.4,6.77,0.386,0.17,med
3.51,117,23.1,7.04,0.632,0.515,max
3.183,98,41.5,7.04,1.11,0.314,max
4.059,213,25.2,9.45,0.642,0.928,med
3.258,125,23.2,7.04,0.735,1.01,max
4.363,296,35.8,10.81,1.198,0.303,med
3.54,311,39.5,6.92,1.039,0.852,med
7.95,271,38.1,4.61,0.34,0.328,max
2.964,175,31.4,7.14,0.264,0.409,med
5.168,237,24.5,8.94,0.378,0.186,max
3.882,170,42.0,6.62,1.152,0.816,med
4.174,499,34.9,5.38,0.793,0.218,max
2.653,362,22.4,6.32,0.757,0.721,med
4.039,234,24.0,6.33,0.532,0.966,med
3.615,137,39.6,9.35,1.069,0.209,max
2.512,293,34.6,7.75,0.486,0.584,med
4.369,258,27.4,6.06,0.6,0.146,max
3.054,396,36.6,5.09,0.19,0.498,med
5.71,178,39.8,7.04,1.015,0.284,med
3.0,41,38.1,11.53,0.662,1.174,max
4.776,409,37.4,8.31,1.135,0.837,max
4.008,405,21.7,7.04,1.055,0.538,max
4.702,210,20.3,6.6,0.83,0.99,max
13.104,223,42.6,5.27,0.259,0.169,max
0.563,5,21.6,6.87,0.958,1.028,min
3.271,217,30.8,10.2,0.898,1.026,max
9.471,296,35.8,4.96,0.149,0.304,max
3.767,283,35.8,8.05,0.276,1.092,med
4.095,196,25.0,7.48,0.372,0.366,max
4.101,122,27.2,6.89,0.523,0.505,max
3.932,154,25.3,7.03,0.913,0.614,med
0.401,17,21.5,6.73,0.817,0.757,min
4.119,220,39.9,5.27,0.925,1.031,max
5.071,118,33.7,4.94,0.591,1.148,max
4.126,139,22.9,8.25,0.729,0.227,max
0.709,33,20.1,6.72,0.892,1.019,min
0.778,11,21.1,7.22,1.088,1.006,min
0.625,9,20.4,7.2,0.829,1.079,min
3.028,295,33.6,7.04,0.156,0.741,max
3.508,319,22.9,7.32,0.185,0.214,max
3.094,235,35.8,7.04,0.468,1.017,med
5.125,70,41.7,6.37,0.908,0.592,med
3.724,252,41.5,7.04,0.478,0.525,max
3.066,234,37.6,7.1,0.737,0.691,max
3.706,343,20.6,9.04,0.853,0.642,med
1.942,56,28.5,5.83,0.509,0.594,med
3.733,212,27.9,4.23,0.655,0.283,max
3.552,321,28.4,7.98,0.144,0.11,max
4.052,284,40.6,7.04,0.557,0.363,med
3.995,172,33.1,9.52,0.163,0.771,max
3.62,135,35.8,7.04,0.219,0.419,max
5.036,128,30.0,6.78,0.131,0.182,max
2.942,370,35.3,6.69,1.151,0.203,med
4.314,201,37.3,7.04,0.387,0.406,med
3.663,401,37.1,5.39,0.539,0.849,max
3.539,131,24.7,6.78,0.823,0.634,med
4.181,182,28.6,8.3,0.415,1.037,med
3.346,198,43.9,7.8,0.428,0.513,med
4.815,256,44.0,7.83,0.286,0.495,med
2.546,218,27.8,7.04,0.756,0.516,max
4.63,326,35.9,7.15,0.655,0.298,med
4.427,175,36.4,6.98,0.662,0.627,max
3.294,264,36.7,5.49,0.295,0.661,max
3.631,158,38.4,7.89,0.426,0.525,max
3.357,148,32.3,7.27,1.165,0.098,max
3.813,116,29.0,7.04,0.28,0.895,max
3.524,285,40.6,8.05,0.924,0.66,max
0.754,46,24.2,6.75,0.98,0.802,min
3.482,57,26.8,5.65,0.742,0.725,med
0.17,31,21.2,6.89,0.915,0.892,min
4.348,141,34.7,9.04,0.857,1.001,max
3.707,260,32.8,7.04,0.752,0.685,max
5.68,28,41.9,5.41,1.166,0.958,med
2.908,199,37.1,7.04,0.339,0.548,max
3.843,64,28.7,5.57,0.692,0.715,med
3.894,146,30.3,4.9,1.058,0.176,med
4.384,171,23.0,7.04,0.457,0.55,max
3.835,223,38.2,7.82,0.272,0.948,max
4.271,87,39.3,4.43,0.619,1.026,med
4.599,82,24.5,6.53,0.18,0.868,max
0.218,41,24.9,7.03,0.869,0.859,min
11.285,337,37.4,4.88,0.305,0.178,max
1.777,180,32.1,5.53,0.599,0.536,med
3.401,251,43.0,6.66,1.107,0.913,med
3.778,201,44.2,7.39,0.466,0.533,max
3.23,380,38.8,10.77,0.702,0.848,med
3.196,64,44.4,8.58,0.318,0.741,max
3.417,43,28.1,7.09,1.069,1.032,max
0.329,40,21.6,6.96,0.805,0.779,min
5.069,422,35.3,5.27,0.735,0.762,max
3.556,99,28.7,5.4,0.493,0.88,max
3.888,179,44.7,7.04,1.125,0.602,max
9.742,216,43.4,3.6,0.255,0.082,max
3.679,166,38.9,7.23,0.21,0.656,max
3.053,135,44.2,8.83,1.013,0.457,max
3.365,136,43.2,7.04,0.452,0.485,med
2.29,236,29.3,7.04,0.994,0.499,med
14.012,410,37.8,4.58,0.282,0.243,max
3.893,480,25.5,4.77,1.03,0.59,med
4.15,152,26.0,8.47,0.416,0.393,max
4.564,293,37.7,7.61,1.1,0.672,med
3.042,316,37.0,6.39,0.976,0.853,med
3.629,116,40.9,2.38,0.506,0.587,max
2.056,86,24.7,6.65,0.793,0.693,med
4.248,451,29.9,3.1,0.802,0.203,max
2.957,122,21.0,6.97,0.479,0.494,max
2.227,265,27.0,5.94,0.402,0.248,max
0.135,30,23.4,6.52,1.005,0.841,min
3.435,148,22.0,7.04,0.542,0.697,max
3.94,180,44.2,5.94,0.491,0.775,med
4.526,197,34.2,6.35,1.077,0.679,med
1.203,167,26.2,6.15,0.566,0.582,med
5.198,353,46.1,5.34,0.464,0.378,max
3.931,261,24.9,5.57,0.809,0.168,max
3.572,231,39.2,7.28,0.162,0.161,max
3.773,179,42.9,6.58,0.309,1.056,max
3.962,92,29.2,6.73,0.612,0.825,med
4.756,276,38.4,6.58,0.695,0.209,max
3.744,269,36.7,9.27,1.119,0.097,max
3.575,232,22.9,6.32,0.537,0.35,med
3.531,92,40.2,5.29,0.119,0.257,max
3.316,281,24.9,3.66,0.469,1.062,max
4.486,116,36.6,5.46,0.848,0.285,med
4.152,237,44.2,6.58,0.706,0.603,max
11.17,272,44.4,5.07,0.369,0.38,max
3.535,292,24.0,5.04,0.623,0.619,med
13.333,287,40.1,3.94,0.45,0.412,max
0.827,35,22.4,6.6,0.997,0.939,min
3.713,310,27.6,7.42,0.565,1.124,med
4.143,117,37.6,8.85,1.02,0.5,max
5.199,333,44.9,7.83,0.916,0.175,med
4.158,158,38.4,7.04,0.153,0.831,max
5.225,180,23.5,5.42,0.845,0.159,max
2.876,267,39.2,8.82,0.522,0.362,max
4.252,248,29.0,7.04,0.642,0.346,max
4.536,304,32.7,7.04,0.539,1.07,med
3.439,241,22.1,4.98,0.344,0.963,med
2.087,116,25.7,8.84,0.877,0.561,med
4.422,193,43.8,6.39,0.95,0.615,max
3.853,299,41.6,5.58,1.121,0.129,max
3.633,399,44.4,6.97,1.129,0.685,max
4.343,185,27.0,7.96,0.556,0.531,med
0.624,48,23.2,6.76,1.054,0.966,min
3.523,292,29.3,7.04,0.524,0.503,med
3.871,275,40.0,5.4,0.666,0.329,max
4.158,251,27.5,7.86,0.116,0.912,max
3.542,192,25.9,7.59,0.216,0.998,max
4.238,208,21.7,7.04,0.848,0.641,max
0.682,12,24.6,7.32,1.18,1.04,min
4.562,328,44.5,6.64,1.031,0.468,med
