turbidity,tds,temp,ph,inFlowLpm,outFlowLpm,label
6.51,338.3,26.2,6.31,0.686,0.369,med
5.17,550.6,34.2,6.98,0.828,0.393,med
2.52,500.0,25.0,6.46,0.646,0.526,med
2.62,272.2,28.8,6.45,0.976,0.888,med
9.98,350.0,40.4,9.88,0.319,0.093,max
3.88,291.5,28.2,7.46,0.426,0.649,med
4.15,378.4,32.6,7.54,0.844,0.92,med
0.38,66.7,23.2,7.39,0.983,0.982,min
0.2,120.5,20.7,6.5,0.969,0.684,min
0.42,37.4,23.2,7.76,0.909,0.753,min
3.26,471.6,26.9,9.34,0.727,0.862,med
3.18,453.9,25.9,7.09,0.982,0.654,med
9.75,480.6,54.5,5.8,0.876,0.453,max
0.25,94.3,28.4,6.55,0.757,0.942,min
3.87,332.3,28.1,5.5,0.833,0.686,med
0.81,114.1,24.8,7.0,0.865,0.672,min
3.14,600.0,31.3,5.5,0.562,0.639,med
3.79,332.7,27.4,7.18,0.437,0.658,med
0.38,10.0,21.9,7.37,0.892,0.703,min
1.22,160.2,23.2,6.98,0.909,0.959,min
11.02,440.9,30.4,4.24,0.24,0.231,max
3.94,512.4,27.9,7.94,0.84,0.675,med
0.12,140.9,25.0,7.12,0.982,0.847,min
1.02,258.5,36.7,7.24,0.738,1.076,med
0.49,10.0,25.8,7.46,0.67,0.818,min
9.96,496.1,47.3,6.57,0.7,0.213,max
0.3,64.6,19.0,7.7,0.951,0.66,med
0.26,29.9,21.3,7.27,1.131,1.15,max
0.95,130.1,25.0,7.96,0.88,0.704,min
3.27,380.8,22.1,6.59,0.723,0.659,med
1.5,10.0,18.2,7.3,0.923,0.865,min
8.22,850.5,39.5,4.68,0.072,0.05,max
4.0,772.7,32.4,9.59,0.514,0.642,max
3.51,273.7,30.4,8.85,0.904,0.757,med
4.89,487.7,32.9,7.95,0.562,0.61,med
6.28,490.3,23.3,6.82,0.482,0.286,max
4.0,703.8,52.5,7.26,0.551,0.272,max
3.54,358.6,31.8,6.29,0.613,0.354,med
6.64,666.8,43.1,9.59,0.101,0.547,max
2.16,418.8,37.0,7.72,0.885,0.546,med
2.98,248.9,27.5,6.39,0.333,0.562,med
0.44,77.8,21.2,6.55,0.77,0.525,min
0.07,10.5,18.0,7.25,0.805,1.103,min
2.25,421.3,27.1,8.71,0.933,0.619,med
1.5,571.7,29.9,7.47,0.681,0.654,min
0.05,107.2,23.1,7.14,1.045,1.15,min
8.88,935.7,34.4,6.0,0.523,0.188,min
0.29,10.0,23.3,7.52,0.633,1.075,min
0.05,46.4,26.6,7.0,0.619,0.943,min
4.29,662.9,31.8,9.48,0.295,0.577,max
4.88,168.0,31.6,8.86,0.657,0.599,med
5.2,269.4,26.8,8.12,0.977,0.514,med
0.12,42.7,25.6,7.21,0.692,0.793,min
4.66,223.9,26.0,6.77,0.791,0.491,med
9.56,450.2,30.3,6.0,0.05,0.397,max
0.07,56.9,23.9,6.84,0.948,0.923,min
4.54,436.9,36.2,5.98,0.732,0.763,med
11.2,416.3,40.3,9.81,0.686,0.429,max
4.28,296.2,22.7,6.41,1.01,0.524,med
4.7,350.7,24.7,7.99,0.806,0.496,med
3.93,317.9,26.3,5.96,0.717,0.492,med
1.87,358.3,24.6,6.82,0.799,0.589,med
2.55,427.4,33.1,6.65,0.704,0.52,med
0.16,40.6,22.5,6.98,0.924,0.925,min
6.34,332.0,29.2,6.93,0.536,0.975,med
5.77,460.2,35.0,7.4,0.05,0.314,med
2.06,150.0,26.7,6.68,0.622,0.695,med
4.13,359.7,29.1,6.83,0.899,0.797,med
15.58,923.0,27.6,4.34,0.574,0.538,max
10.49,520.2,35.4,9.68,0.527,0.05,max
8.13,499.5,31.1,5.14,0.797,0.657,max
7.2,1200.0,47.9,3.74,0.167,0.113,max
13.08,621.0,35.3,10.63,0.05,0.703,max
11.87,659.9,39.2,8.96,0.573,0.482,max
7.33,628.8,47.1,5.58,0.609,0.652,max
7.55,751.7,42.0,7.38,0.825,0.245,max
16.02,472.5,43.2,10.29,0.344,0.583,max
7.64,899.3,43.1,3.01,0.391,0.786,max
1.1,51.3,17.7,6.92,0.901,0.969,min
11.32,681.3,55.0,8.8,0.725,0.723,max
7.0,366.3,30.2,5.78,0.331,0.486,med
0.19,20.0,21.5,6.99,1.2,1.038,min
4.05,346.2,37.1,5.5,0.802,0.794,med
4.87,353.2,19.5,6.5,0.842,0.416,med
0.13,147.1,26.6,6.55,0.795,0.931,min
12.0,721.8,55.0,4.99,0.32,0.305,max
0.05,10.0,23.4,7.07,0.768,0.857,min
8.08,990.3,45.0,6.79,0.275,0.719,max
2.25,477.9,28.1,7.04,0.459,0.452,med
0.17,157.2,21.7,7.03,0.817,0.995,min
7.46,830.8,30.8,6.98,0.788,0.488,max
5.06,309.0,30.8,8.42,0.744,0.627,med
0.47,23.2,26.7,6.78,1.061,1.007,min
1.53,409.0,34.7,6.92,0.609,0.681,med
4.2,358.7,27.8,7.35,0.606,0.814,med
6.76,590.4,33.9,6.95,0.175,0.295,min
1.4,159.1,29.8,7.94,0.874,0.174,med
10.18,837.9,20.1,5.11,0.285,0.495,max
4.98,681.2,34.8,4.67,0.236,0.47,max
4.93,350.0,36.0,6.0,0.63,0.091,max
8.45,935.6,49.1,4.43,0.921,0.636,max
4.51,439.5,24.2,5.5,0.772,0.664,med
8.37,638.7,35.3,6.99,0.05,0.509,max
0.19,13.3,24.0,7.31,1.052,0.763,min
3.91,391.1,21.4,7.04,0.826,0.42,med
4.0,498.5,29.2,8.8,0.5,0.608,max
7.27,584.5,30.1,10.91,0.32,0.67,max
0.05,20.0,29.6,6.53,0.825,0.892,max
14.72,540.5,46.2,10.08,0.597,0.398,max
5.77,665.7,49.8,8.8,0.566,0.547,max
8.47,653.1,27.9,9.78,0.477,0.165,max
6.31,362.5,31.6,6.02,0.854,0.545,med
3.38,286.7,37.3,5.77,0.702,0.755,med
0.54,64.9,26.4,6.78,0.72,0.98,min
6.58,861.2,39.9,8.95,0.387,0.05,max
0.24,10.0,22.6,7.73,1.2,0.796,min
5.97,218.0,30.9,7.54,0.528,0.921,med
3.94,445.4,15.7,7.31,0.744,0.984,med
0.07,81.3,24.7,7.28,0.802,0.965,min
2.84,423.4,28.2,6.85,1.16,0.362,med
3.28,346.1,28.4,7.95,0.551,0.481,med
4.65,478.8,31.0,5.5,0.669,0.419,med
9.22,564.0,40.5,7.24,0.377,0.369,max
0.25,32.6,23.0,7.21,1.2,0.837,min
1.0,179.3,32.1,7.01,0.821,0.663,med
4.0,757.1,34.5,9.2,0.371,0.117,max
2.02,257.1,22.0,7.08,0.482,0.513,med
14.74,538.2,37.0,4.68,0.995,0.365,max
0.39,89.4,24.3,7.21,0.804,0.923,min
1.76,521.8,25.4,5.9,0.612,1.147,med
8.57,350.0,29.5,6.92,0.287,0.269,max
9.35,628.2,34.5,4.88,0.259,0.924,max
9.66,622.2,40.8,3.43,1.035,0.259,max
1.24,299.9,17.4,6.3,0.828,0.751,med
1.45,561.8,23.4,6.78,0.766,0.537,med
3.57,429.5,22.5,5.68,0.835,0.346,med
3.54,275.4,25.8,6.77,0.862,0.62,med
4.86,480.8,24.0,7.8,1.094,0.512,med
0.51,191.5,25.9,7.23,0.85,1.15,max
9.07,381.7,31.8,9.5,0.546,0.078,max
5.33,308.0,17.2,7.07,0.497,0.505,med
0.69,168.2,23.9,7.47,0.791,0.938,min
0.42,44.7,26.0,7.65,0.731,0.726,min
0.48,136.3,21.1,7.08,1.015,0.771,min
4.2,845.6,37.3,6.64,0.055,0.368,max
10.77,760.9,33.9,5.8,0.437,0.194,max
1.13,10.0,26.8,6.95,1.2,0.953,min
4.56,465.1,27.4,6.92,0.793,0.764,med
0.05,162.2,18.1,7.29,0.819,0.869,min
0.22,135.2,22.1,7.19,1.037,0.742,min
6.27,845.0,35.4,2.15,0.546,0.442,max
4.0,614.9,44.3,9.4,0.111,0.075,max
5.87,1137.1,39.1,2.93,0.05,0.519,max
0.07,105.3,27.7,7.12,0.635,0.979,min
0.08,43.0,23.9,7.58,0.81,0.72,max
6.84,392.6,41.6,7.36,0.564,0.05,max
2.17,473.3,17.0,8.62,0.631,0.495,med
9.54,767.8,41.2,9.53,0.769,0.273,max
0.05,98.8,28.3,6.55,0.908,0.744,med
0.66,55.4,23.9,7.61,0.967,1.129,min
4.33,322.8,25.4,9.01,0.406,0.797,med
0.3,71.1,21.8,6.96,1.014,1.016,min
10.95,496.2,41.2,5.75,0.437,0.339,max
3.4,190.8,26.4,7.62,0.675,0.83,med
1.12,520.9,29.0,6.6,0.624,0.247,med
4.38,420.2,28.8,8.53,0.874,0.529,med
0.09,58.6,27.4,7.22,0.871,0.659,min
3.4,250.1,33.3,7.57,0.597,0.442,med
1.35,600.0,20.9,7.22,0.352,0.57,med
0.1,77.6,28.6,7.37,0.941,0.851,min
8.57,932.7,35.2,6.89,0.707,0.12,max
3.25,398.3,33.7,6.54,0.967,0.838,med
3.55,480.7,27.3,7.02,0.58,0.736,med
2.01,284.1,26.5,5.87,0.602,0.424,med
4.25,495.5,19.0,6.83,0.757,0.63,med
11.71,505.9,41.2,11.53,0.174,0.298,max
4.0,535.2,36.3,3.51,0.284,0.664,max
5.23,350.0,31.0,8.8,0.439,1.005,max
0.05,138.0,27.1,7.4,0.879,0.815,min
7.63,788.2,34.3,5.46,0.181,0.565,max
9.25,512.9,46.9,5.39,0.141,0.05,max
7.87,527.3,33.7,6.55,0.254,0.466,max
4.0,1191.6,35.4,8.07,0.524,0.298,max
0.21,68.5,21.4,7.24,0.88,0.855,max
0.43,10.0,30.0,7.37,0.914,0.921,min
8.81,537.2,29.1,9.63,0.272,0.475,max
5.24,329.4,23.6,7.96,0.937,0.417,med
4.0,570.6,31.1,9.32,0.811,0.458,max
0.18,57.5,22.5,7.51,1.052,1.034,min
1.76,330.6,25.2,8.42,0.934,0.672,med
1.19,99.8,17.9,7.18,0.958,0.845,min
0.18,41.1,25.5,6.77,0.787,0.969,min
13.03,624.1,20.0,6.96,0.864,0.536,med
4.0,729.3,41.0,6.56,0.373,0.363,max
6.24,247.8,26.8,6.46,0.589,0.686,med
7.97,350.0,19.6,6.9,0.745,0.164,max
5.83,461.9,10.0,8.58,0.859,1.051,med
0.23,77.2,25.1,6.98,0.995,0.996,min
1.5,10.0,29.0,7.16,1.167,0.605,min
2.73,511.1,24.1,7.63,0.688,0.282,med
6.79,595.0,39.1,4.91,0.05,0.898,med
7.03,468.3,43.7,7.18,0.834,0.158,max
1.26,489.0,33.0,7.48,0.971,0.74,med
4.96,367.2,23.0,6.61,1.036,0.635,med
3.18,382.2,29.6,5.8,1.111,0.556,med
6.19,819.9,43.5,9.05,0.644,0.393,max
1.0,150.0,35.9,6.95,0.737,0.292,med
0.45,10.0,30.0,6.84,0.703,0.925,min
6.26,400.7,26.5,7.83,0.87,0.978,med
0.11,232.3,23.8,7.51,0.714,0.652,min
0.15,166.8,23.0,7.52,1.095,0.875,min
5.94,576.4,34.6,6.91,0.666,0.394,max
4.0,459.4,38.5,5.36,0.701,0.392,max
10.6,972.5,35.0,4.4,0.05,0.699,max
0.65,120.9,26.1,6.99,1.098,0.88,min
1.0,407.9,32.0,7.75,0.621,0.712,med
0.38,175.5,24.4,6.83,0.983,0.712,min
0.14,153.7,20.6,6.95,0.875,0.779,max
2.05,559.5,31.1,7.0,0.837,0.705,med
0.25,207.2,19.0,7.53,0.747,0.754,min
0.47,55.4,20.8,7.66,0.82,0.716,min
2.92,244.7,28.0,7.7,0.555,0.643,med
4.61,453.2,37.6,9.73,0.214,0.59,max
0.09,119.9,19.9,7.07,0.682,0.95,min
0.05,50.9,22.4,6.9,0.873,0.618,min
0.05,88.8,23.1,7.42,1.178,0.778,min
5.1,495.5,44.8,8.8,0.588,0.386,max
0.45,77.0,19.2,7.44,0.96,1.073,min
11.01,559.1,35.9,4.38,0.89,0.342,max
3.56,222.9,25.0,8.68,0.473,0.767,med
1.0,350.6,25.2,5.94,0.589,0.535,med
0.35,64.2,16.4,6.92,1.2,0.761,min
0.24,81.8,22.2,7.59,1.159,0.923,min
5.77,381.8,20.8,8.02,0.946,0.671,max
3.26,264.0,24.2,5.92,0.776,0.764,med
9.37,1025.2,30.4,6.24,0.384,0.068,max
10.26,793.0,41.5,6.77,0.05,0.493,max
2.74,214.0,26.7,8.08,0.699,0.822,med
0.22,10.0,28.2,7.25,1.013,0.865,min
4.56,305.9,21.9,9.22,0.846,0.48,med
5.68,392.0,44.5,7.22,0.475,0.433,max
0.08,113.4,22.6,7.36,0.818,1.047,min
7.72,931.1,31.7,4.67,0.559,0.195,max
9.2,350.0,39.6,5.8,1.095,0.094,max
5.78,351.3,30.5,6.68,0.391,0.843,med
5.88,620.5,28.9,6.66,0.05,0.342,max
9.96,720.8,31.4,4.04,0.093,0.556,max
3.94,600.0,28.4,7.06,0.858,0.658,med
5.34,350.0,50.1,6.86,0.05,0.05,max
0.05,87.3,22.7,7.12,0.768,0.726,min
8.86,644.1,37.5,4.3,0.666,0.486,max
4.94,500.8,22.4,4.94,0.069,0.235,max
5.7,544.8,40.1,4.24,0.05,0.49,max
4.56,662.3,53.5,3.39,0.671,0.05,max
11.79,500.1,42.7,4.56,0.497,0.05,max
4.06,412.8,40.9,9.93,1.043,0.832,max
4.0,643.7,29.3,7.38,0.455,0.582,max
0.15,198.9,21.7,7.68,0.922,0.906,min
7.61,858.3,28.5,7.01,0.469,0.349,max
9.46,496.5,23.2,6.79,0.47,0.668,max
3.38,468.4,25.4,7.89,0.847,0.59,med
1.66,242.9,38.4,7.38,0.722,0.6,med
8.49,477.4,34.7,5.0,0.579,0.421,max
6.55,448.6,32.1,6.2,0.825,0.693,med
5.41,310.8,26.2,7.45,0.995,0.732,med
10.32,618.4,30.5,4.55,0.157,1.123,max
1.11,353.6,20.7,7.86,0.805,0.616,min
10.95,423.1,36.7,6.96,0.606,0.05,max
0.8,72.1,26.5,7.01,0.643,1.053,min
4.98,444.9,32.7,7.46,1.104,0.659,med
4.58,150.0,27.2,8.77,0.473,0.666,med
4.0,1052.6,42.8,9.38,0.05,0.269,max
10.36,671.8,23.0,9.73,0.184,0.579,max
0.06,199.9,29.1,7.13,0.776,0.938,min
0.22,10.0,24.8,7.55,1.101,1.026,min
3.2,387.2,31.3,6.1,0.577,0.319,med
3.93,566.5,27.4,8.34,0.875,0.797,med
6.16,521.8,24.5,5.89,0.689,0.881,med
5.96,368.4,50.7,7.48,0.361,0.239,max
11.8,548.4,32.8,7.21,0.326,0.171,max
6.55,728.7,47.2,6.11,0.425,0.36,max
0.16,79.5,20.6,7.28,0.782,0.881,min
0.08,114.8,25.4,7.1,0.81,1.063,min
1.0,397.3,29.9,7.06,0.67,0.137,min
4.0,668.5,22.5,6.71,0.56,0.63,max
3.29,150.0,25.3,7.85,1.013,0.484,med
0.32,72.4,18.5,6.74,0.766,0.949,min
3.9,357.6,26.7,6.71,0.8,0.644,med
0.69,112.6,15.0,7.74,1.014,0.589,min
0.28,72.6,21.9,7.4,0.739,0.787,min
12.69,723.8,55.0,6.69,0.619,0.645,max
0.29,21.7,23.2,7.81,0.531,0.728,min
6.78,610.9,35.4,8.87,0.441,0.502,max
3.87,265.0,26.3,5.86,0.951,0.765,med
11.15,487.0,45.6,4.45,0.86,0.611,max
5.68,556.3,36.5,9.7,0.591,0.652,max
1.0,223.2,29.0,7.33,0.518,0.702,med
0.38,74.8,19.1,7.48,0.825,0.89,min
4.0,350.0,36.2,4.21,0.733,0.543,max
3.55,304.1,27.3,7.49,0.788,0.635,med
4.13,958.5,47.3,9.16,0.96,0.05,max
4.0,491.9,50.5,6.74,0.05,0.755,min
4.08,244.6,20.1,6.84,0.595,0.717,med
1.9,150.0,27.4,8.61,0.672,0.71,med
8.01,1105.1,55.0,10.25,0.374,0.275,max
0.27,10.0,24.6,7.26,1.077,1.15,min
0.05,44.0,19.7,8.16,0.933,0.853,min
0.11,16.9,22.9,7.29,1.133,0.7,min
0.07,38.2,26.1,7.05,0.839,1.02,min
6.67,709.6,27.5,10.19,0.136,0.744,max
4.29,422.7,25.4,5.5,0.702,0.648,med
0.09,10.9,20.1,6.94,0.907,0.906,min
1.0,333.3,31.7,7.34,0.557,0.782,med
3.5,371.3,21.6,6.47,0.701,0.611,med
12.95,801.1,48.4,5.28,0.471,0.389,max
0.45,111.0,25.9,7.05,1.077,0.922,min
10.2,927.6,44.8,7.27,1.041,0.35,max
2.73,296.8,28.4,6.44,0.416,0.693,med
0.28,137.4,21.3,7.36,1.024,0.863,min
6.05,417.6,23.6,7.89,0.61,0.496,med
0.06,89.1,26.8,7.11,1.075,0.96,min
4.92,150.0,32.1,6.99,0.87,0.833,med
4.19,384.0,30.6,6.31,0.499,0.658,med
5.23,408.4,37.4,6.66,1.045,0.253,max
8.03,776.3,25.2,4.24,0.065,0.43,max
4.13,451.6,31.2,5.5,0.899,0.837,med
0.2,36.2,24.3,7.22,0.685,0.653,min
7.3,853.2,36.6,8.97,0.687,0.4,med
0.08,79.5,20.1,6.5,0.8,0.879,min
10.75,659.9,30.2,7.77,0.696,0.146,max
1.68,399.4,25.4,7.2,0.891,0.405,med
3.79,551.2,18.6,6.4,0.865,0.717,med
6.93,743.0,45.3,9.94,0.07,0.507,max
3.39,231.1,23.6,5.76,0.605,0.531,med
0.17,82.9,24.8,7.27,0.833,0.879,min
6.81,365.0,34.0,7.04,0.492,0.945,med
7.85,845.4,51.4,9.43,0.171,0.589,max
0.24,119.9,24.5,7.37,0.721,0.952,max
7.0,306.9,32.8,6.25,0.678,0.656,med
9.55,417.1,45.6,4.1,0.556,0.219,max
0.25,70.1,26.9,7.16,0.564,0.775,max
0.05,38.6,23.1,7.11,0.851,0.486,min
3.3,245.3,24.7,7.27,0.6,0.601,med
8.77,520.8,29.9,8.8,0.628,0.352,max
6.8,436.4,36.8,6.62,0.174,0.453,max
9.8,499.2,31.0,5.16,0.136,0.573,max
5.65,390.2,24.0,6.87,0.05,0.567,max
0.27,10.0,21.7,6.67,1.019,0.913,min
6.48,922.2,38.8,9.06,0.471,0.429,max
13.26,591.7,35.2,3.0,0.238,0.771,min
6.34,186.7,21.3,8.71,0.709,0.601,med
13.26,709.5,32.2,4.47,0.555,0.442,max
2.99,583.6,27.7,7.34,0.511,1.083,max
9.26,903.4,25.0,10.33,0.596,0.05,max
6.93,535.7,48.2,4.48,0.135,0.864,max
0.31,52.0,24.1,7.0,0.757,0.799,min
13.73,788.8,43.0,4.46,0.924,0.811,max
4.03,420.8,30.1,6.07,0.942,0.81,med
6.56,834.6,45.2,5.5,0.553,0.188,max
5.77,604.2,48.9,9.3,0.575,0.306,med
0.11,62.3,26.0,7.18,1.107,0.749,min
6.57,377.0,16.1,6.48,0.719,1.019,med
9.85,509.2,43.2,7.58,0.05,0.928,min
9.34,640.0,34.6,4.83,0.632,0.86,max
2.66,553.3,23.9,7.44,0.639,0.589,med
9.83,501.7,37.1,9.43,0.567,0.756,max
5.13,572.1,42.8,3.97,0.85,0.627,max
0.05,24.3,23.5,7.28,0.896,0.927,min
0.52,42.9,23.1,7.06,1.042,0.951,min
0.14,142.0,22.4,7.05,0.96,0.821,min
8.52,644.5,26.6,3.39,1.015,0.236,max
0.15,10.0,17.6,7.09,0.893,0.867,min
8.51,681.3,35.0,4.07,0.434,0.192,max
3.58,247.6,24.0,9.5,0.904,0.822,max
1.15,51.0,22.0,7.28,0.875,0.649,min
6.82,664.6,23.9,4.17,0.591,0.267,max
5.24,327.8,19.0,7.84,1.037,0.521,med
9.76,388.6,52.1,9.88,0.54,0.398,max
5.72,471.3,35.6,6.05,0.395,0.677,med
0.33,38.2,21.4,7.1,0.938,1.029,min
2.43,415.4,22.2,6.81,0.765,0.451,med
0.95,29.6,20.2,7.08,1.135,0.771,min
0.32,87.3,18.8,7.26,0.735,0.628,min
8.91,506.8,50.2,8.8,0.122,0.256,max
1.58,459.3,27.6,6.59,0.455,0.154,med
1.7,439.9,28.0,6.79,0.449,0.641,med
0.47,119.1,22.7,7.35,0.758,0.92,min
6.61,632.1,39.7,10.23,0.78,0.079,max
6.34,810.1,45.1,6.94,0.218,0.526,max
9.83,458.3,41.9,6.45,0.378,0.472,max
4.0,658.1,41.2,9.2,0.257,0.772,max
1.46,324.5,22.2,6.95,0.838,0.849,med
11.88,379.4,48.3,4.24,0.797,0.726,max
2.96,371.4,10.0,6.55,0.853,0.572,med
0.61,10.0,24.3,7.45,1.167,0.949,min
6.72,319.2,28.9,5.64,0.757,0.254,med
5.77,692.5,35.8,10.12,0.394,0.236,max
2.67,223.0,20.9,8.56,0.878,0.996,min
1.2,382.3,34.9,5.5,0.782,0.766,med
2.58,253.1,37.1,5.57,0.286,0.419,med
0.33,177.9,25.9,6.95,1.024,0.849,min
1.18,95.3,20.5,6.71,0.815,0.831,min
9.36,648.1,42.6,4.84,0.325,0.81,max
0.05,10.0,26.9,6.82,1.059,0.785,min
0.05,157.5,23.4,6.92,1.154,0.872,min
2.28,371.7,29.4,8.3,0.953,0.638,med
0.1,144.4,24.0,7.09,0.583,0.819,min
10.97,919.0,44.3,6.48,0.263,0.919,max
0.06,10.0,25.3,6.86,0.896,0.567,min
0.36,41.4,20.3,7.0,0.8,0.866,min
7.3,638.6,33.6,4.75,0.541,0.778,max
0.18,47.7,24.0,6.5,0.949,0.792,min
5.51,899.0,31.7,6.05,0.656,0.503,max
6.73,566.8,32.5,6.04,0.879,0.602,med
0.1,10.0,18.9,7.17,0.983,0.972,min
4.0,735.6,39.3,9.4,0.408,0.398,max
1.69,399.5,21.3,7.43,0.663,0.554,med
0.15,10.0,19.4,7.31,0.773,0.933,min
0.12,120.0,23.6,7.03,0.614,1.067,min
4.62,202.5,27.4,6.31,0.795,0.607,max
4.0,885.3,41.9,5.12,0.28,0.261,max
4.97,371.6,27.7,6.75,0.658,0.772,med
0.5,171.4,19.1,7.0,0.931,0.859,min
1.66,300.6,38.9,7.58,0.202,0.893,med
2.31,208.2,29.1,7.88,0.682,0.439,med
0.74,10.0,22.4,7.1,1.115,0.9,min
0.05,53.8,18.1,6.89,1.033,1.088,min
12.77,515.4,43.2,9.34,1.197,0.509,max
0.31,10.0,26.5,7.66,0.692,0.965,min
4.61,424.3,24.2,9.5,0.445,0.433,min
9.56,770.6,26.1,4.5,0.565,0.627,max
10.46,562.5,39.1,10.26,0.445,0.536,min
0.26,82.5,23.3,6.91,0.627,0.744,min
4.13,324.0,39.2,5.5,0.257,0.504,med
0.05,74.2,25.9,7.65,0.608,0.997,min
9.08,449.3,29.3,5.8,0.788,0.114,max
0.3,46.3,20.8,7.93,1.016,0.933,min
10.49,760.5,46.0,7.03,1.2,0.407,max
4.0,689.8,25.5,9.3,0.23,0.304,max
6.71,878.6,37.8,3.57,0.472,0.841,max
1.0,426.4,24.0,5.9,0.479,0.737,med
0.22,148.6,17.8,6.73,0.94,1.15,min
0.16,30.9,18.1,7.68,1.071,0.731,min
4.86,251.1,32.8,6.13,0.571,0.802,med
4.53,826.5,26.6,10.87,0.6,0.43,max
1.26,39.0,25.9,7.41,1.009,0.927,min
1.0,254.6,34.3,6.94,0.933,0.526,med
1.89,300.6,31.7,5.87,0.385,0.663,med
0.18,142.9,21.6,6.93,1.051,0.678,min
4.28,284.8,26.8,5.66,0.53,0.843,med
9.97,662.6,37.4,9.96,0.092,0.139,max
9.07,494.9,40.9,11.79,0.268,0.589,max
3.28,483.5,30.8,5.83,0.672,1.054,med
2.18,251.6,26.7,7.28,0.669,0.737,med
3.75,525.3,24.3,7.11,0.849,0.386,med
3.56,212.9,23.4,5.5,0.515,0.669,med
1.0,299.1,28.4,6.72,0.468,0.287,med
0.05,10.0,21.1,7.5,0.905,0.954,min
8.34,1072.8,34.1,6.71,0.63,0.343,max
0.21,149.4,26.9,7.13,0.798,0.793,min
0.1,12.3,24.7,7.0,0.932,1.014,min
5.95,689.8,26.7,9.97,0.369,0.86,max
3.62,310.2,32.5,6.84,1.074,0.649,med
8.54,849.6,39.9,3.88,0.605,0.885,max
0.56,80.0,26.3,7.5,1.116,0.781,min
5.66,392.3,24.0,7.8,0.813,0.657,max
4.0,851.8,30.4,9.92,0.601,0.103,max
5.19,495.6,25.5,6.06,0.69,0.475,med
9.31,676.4,39.6,8.99,0.198,0.163,max
4.97,666.8,40.8,7.46,0.593,0.499,max
4.95,436.5,15.9,8.32,0.719,0.728,med
7.56,350.0,47.1,8.8,0.548,0.194,max
2.29,410.4,28.2,6.83,0.729,0.768,med
0.59,10.0,22.1,7.2,0.712,0.941,min
0.41,133.4,24.1,7.24,0.765,0.98,min
4.42,407.0,30.3,6.82,1.066,0.749,med
0.05,138.9,20.8,6.5,0.938,0.998,min
1.36,449.0,37.3,7.04,0.567,0.722,med
6.84,785.8,36.1,9.46,0.777,0.833,max
0.27,106.3,25.5,7.5,0.609,0.849,min
8.82,383.0,43.9,5.58,0.223,0.635,max
8.45,551.1,29.6,9.44,0.821,0.272,min
1.04,114.6,19.3,7.42,0.801,0.697,min
3.79,427.1,24.7,7.48,0.733,0.356,med
4.85,350.0,41.2,3.75,0.488,0.05,max
6.23,511.7,33.5,7.8,0.84,0.882,med
4.74,590.8,39.7,6.78,0.72,0.05,max
13.79,751.6,41.7,7.97,0.668,0.802,max
8.58,350.0,37.9,9.94,0.666,0.463,max
0.44,176.0,25.5,7.12,0.945,1.1,min
6.66,525.3,36.0,3.74,0.881,0.593,max
1.84,229.5,22.3,7.32,0.587,1.065,med
0.16,64.7,23.7,7.29,0.799,0.984,min
5.03,448.7,32.2,8.12,0.681,0.276,med
3.77,571.9,30.4,5.5,0.911,0.348,med
4.54,697.8,34.5,5.21,0.05,0.67,max
0.1,10.0,27.3,7.6,0.932,0.828,min
0.05,64.6,18.2,7.57,1.2,0.719,min
7.45,350.0,29.4,7.4,0.786,0.497,max
4.38,435.7,41.0,5.34,0.626,0.352,max
0.31,10.0,22.4,8.45,0.898,0.682,min
2.88,285.1,24.2,7.17,1.162,0.501,med
0.05,39.4,24.2,7.09,0.94,0.693,min
4.0,375.3,32.4,10.05,0.529,0.537,max
0.28,50.3,24.4,6.81,0.727,0.597,min
0.34,163.8,22.8,6.97,0.91,0.921,min
4.73,293.9,23.2,8.02,0.442,0.59,med
4.37,406.1,35.8,6.33,0.414,0.636,med
0.31,10.0,21.7,7.37,0.99,0.994,min
0.28,153.8,23.5,8.09,0.846,0.741,min
7.48,939.4,43.4,9.53,0.887,0.05,max
2.55,161.5,33.8,8.4,1.011,0.687,med
0.1,84.5,22.3,7.58,0.849,0.926,min
4.24,293.5,24.3,5.5,0.82,0.91,med
8.53,654.0,53.1,8.8,0.668,0.337,max
8.43,880.1,23.1,7.26,0.096,0.545,max
0.05,83.0,23.7,7.63,0.934,0.986,min
12.15,710.2,39.1,3.54,0.444,0.364,min
0.07,19.7,30.0,7.51,0.77,1.02,min
0.12,69.8,19.5,6.5,0.842,0.874,min
10.88,710.0,51.9,7.12,0.543,0.596,max
10.03,350.0,36.3,3.59,0.844,0.058,max
8.4,630.3,31.6,6.55,0.766,0.742,max
2.72,580.3,20.5,5.95,0.632,0.637,med
10.15,931.4,27.6,9.52,0.414,0.353,max
6.84,666.2,27.5,4.25,0.324,0.069,min
4.55,782.4,38.4,9.49,0.224,0.54,max
2.28,257.6,29.9,5.68,0.899,0.543,med
0.17,10.0,25.8,7.21,1.057,0.679,min
7.86,577.3,26.5,8.8,0.507,0.458,max
0.48,136.2,25.6,7.07,0.814,0.9,min
7.32,481.3,35.2,10.05,0.533,0.87,max
8.91,652.6,37.7,4.09,0.28,0.604,max
1.0,330.4,28.4,7.24,0.387,0.695,med
1.24,367.5,24.4,7.63,0.523,0.495,med
8.47,868.9,31.9,10.41,0.853,0.379,max
